step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
0,0.522,0.4975,0.7011293768882751,0.7043180465698242,9.40730159217247,14.438867390155792,40.373390197753906,0.5045013427734375,2.361509323120117,8473
200,1.0,0.47833333333333333,0.08556456863880157,1.341314435005188,15.014443836027665,13.796051919460297,39.9530143737793,0.503448486328125,2.2711281776428223,8390
400,1.0,0.4841666666666667,0.008062631823122501,2.1342337131500244,19.593548387345013,13.843534469604492,39.98630905151367,0.5025558471679688,2.3118181228637695,8413
600,1.0,0.4875,0.0011100223055109382,2.7667341232299805,22.549227298063155,13.857509553432465,40.12456130981445,0.5028076171875,2.3405251502990723,8378
800,1.0,0.49166666666666664,0.00017224748444277793,3.4147729873657227,25.001229520306044,13.876497685909271,40.13667678833008,0.503509521484375,2.355170249938965,8360
1000,1.0,0.48583333333333334,2.777787267405074e-05,4.056206226348877,27.134070137988594,13.876029253005981,40.14277648925781,0.5038223266601562,2.366311550140381,8364
1200,1.0,0.4875,4.772047759615816e-06,4.6715497970581055,28.940603663431816,13.876991331577301,40.203224182128906,0.5038528442382812,2.3722705841064453,8375
1400,1.0,0.4866666666666667,9.801379974305746e-07,5.214224338531494,30.18326177126909,13.878783166408539,40.22355270385742,0.503692626953125,2.370985984802246,8374
1600,1.0,0.4875,3.072022991545964e-07,5.58125638961792,30.461064476370783,13.881610631942749,40.244346618652344,0.5035247802734375,2.362412452697754,8371
1800,1.0,0.49,1.7285346132211998e-07,5.692148685455322,29.965425014017477,13.88636690378189,40.250144958496094,0.5038223266601562,2.3515357971191406,8296
2000,1.0,0.49166666666666664,1.5199182712422044e-07,5.651175022125244,29.255437799654803,13.892751216888428,40.23530578613281,0.50347900390625,2.341710090637207,8205
2200,1.0,0.4925,1.472234600896627e-07,5.560387134552002,28.57638883791875,13.893600165843964,40.21377944946289,0.5036087036132812,2.3329520225524902,8099
2400,1.0,0.495,1.4507769208194077e-07,5.433148384094238,27.979273819161968,13.894054174423218,40.185882568359375,0.5033340454101562,2.3279333114624023,8006
2600,1.0,0.5016666666666667,1.4400480097265245e-07,5.277040481567383,27.466632740805522,13.894383668899536,40.150875091552734,0.5033645629882812,2.3276734352111816,7901
2800,1.0,0.5075,1.4591215347081743e-07,5.122757911682129,27.03246072554948,13.892587184906006,40.10231399536133,0.5037918090820312,2.3346261978149414,7795
3000,1.0,0.5133333333333333,1.4495847722173494e-07,5.005218982696533,26.67728012416537,13.884898483753204,40.0294075012207,0.5037841796875,2.3541197776794434,7723
3200,1.0,0.5183333333333333,1.4710424522945686e-07,4.894228458404541,26.38440391924569,13.873778104782104,39.93385314941406,0.5037918090820312,2.3838095664978027,7666
3400,1.0,0.5258333333333334,1.4936922809738462e-07,4.79107141494751,26.13838888638103,13.859577775001526,39.82223129272461,0.5037307739257812,2.4243993759155273,7610
3600,1.0,0.5308333333333334,1.4555452310105466e-07,4.6914849281311035,25.927426849093212,13.84289413690567,39.68773651123047,0.5037002563476562,2.475304126739502,7557
3800,1.0,0.5308333333333334,1.4686582971989992e-07,4.5999040603637695,25.74550900397899,13.824162602424622,39.52721405029297,0.5036544799804688,2.534792423248291,7509
4000,1.0,0.5391666666666667,1.472234600896627e-07,4.510623931884766,25.58624951878513,13.806598782539368,39.361663818359375,0.50347900390625,2.603999614715576,7459
4200,1.0,0.5458333333333333,1.4650819935013715e-07,4.426620960235596,25.44556412852052,13.788924098014832,39.18547439575195,0.5033035278320312,2.6810646057128906,7425
4400,1.0,0.5466666666666666,1.453161075914977e-07,4.347753047943115,25.319309815042303,13.76837819814682,39.0074348449707,0.5031280517578125,2.7653913497924805,7382
4600,1.0,0.5533333333333333,1.4770029110877658e-07,4.266180515289307,25.200968488108884,13.74531203508377,38.8158073425293,0.5031204223632812,2.855379104614258,7344
4800,1.0,0.5533333333333333,1.453161075914977e-07,4.188072681427002,25.091506466387916,13.723546743392944,38.6204719543457,0.5027847290039062,2.948369026184082,7313
5000,1.0,0.5558333333333333,1.4567373796126049e-07,4.111149311065674,24.986810055005236,13.70177549123764,38.43658447265625,0.5028076171875,3.043890953063965,7272
5200,1.0,0.5583333333333333,1.453161075914977e-07,4.032834529876709,24.886882257530665,13.678261935710907,38.250675201416016,0.5027389526367188,3.142406463623047,7249
5400,1.0,0.5616666666666666,1.412629870856108e-07,3.938516139984131,24.785741929273044,13.652906239032745,38.059879302978516,0.5026702880859375,3.2381930351257324,7221
5600,1.0,0.5691666666666667,1.3995169467762025e-07,3.8205912113189697,24.66473372110655,13.62648892402649,37.85429382324219,0.5027542114257812,3.333324909210205,7190
5800,1.0,0.5758333333333333,1.4042852569673414e-07,3.7150700092315674,24.53946832043783,13.598590791225433,37.655765533447266,0.5033950805664062,3.440798759460449,7155
6000,1.0,0.5791666666666667,1.4197824782513635e-07,3.6342411041259766,24.43613872675729,13.572960376739502,37.439697265625,0.5033340454101562,3.557900905609131,7133
6200,1.0,0.5816666666666667,1.4054774055693997e-07,3.558431386947632,24.34408738045738,13.547395825386047,37.23188400268555,0.503570556640625,3.6717300415039062,7113
6400,1.0,0.5858333333333333,1.4162061745537358e-07,3.4861271381378174,24.258575147965825,13.520114541053772,37.00767517089844,0.5035400390625,3.791238784790039,7095
6600,1.0,0.5908333333333333,1.412629870856108e-07,3.4164602756500244,24.177619948602878,13.491615533828735,36.783145904541016,0.5035629272460938,3.9190454483032227,7078
6800,1.0,0.5966666666666667,1.411437864362597e-07,3.350728988647461,24.10405553477811,13.46540081501007,36.57600021362305,0.5033645629882812,4.04561185836792,7061
7000,1.0,0.6008333333333333,1.3875960291898082e-07,3.288236618041992,24.036147788897917,13.439884781837463,36.368675231933594,0.5033340454101562,4.175646781921387,7032
7200,1.0,0.6033333333333334,1.3935564879830054e-07,3.2277002334594727,23.968120351886576,13.41486406326294,36.163692474365234,0.5033187866210938,4.308750152587891,7027
7400,1.0,0.6066666666666667,1.3995169467762025e-07,3.174861431121826,23.902396818121737,13.390226185321808,35.967464447021484,0.5033111572265625,4.441409111022949,7009
7600,1.0,0.6091666666666666,1.3995169467762025e-07,3.1239728927612305,23.84098097645076,13.366645872592926,35.778194427490234,0.5035629272460938,4.5733795166015625,6991
7800,1.0,0.6133333333333333,1.4007089532697137e-07,3.0763280391693115,23.783676124901,13.34387743473053,35.59425354003906,0.5035476684570312,4.705977439880371,6977
8000,1.0,0.615,1.3959406430785748e-07,3.0300967693328857,23.730613003829994,13.322182357311249,35.40983963012695,0.5035552978515625,4.8374433517456055,6970
8200,1.0,0.6166666666666667,1.4185903296493052e-07,2.987215280532837,23.680581327362493,13.300427854061127,35.23502731323242,0.5036697387695312,4.964221000671387,6953
8400,1.0,0.6175,1.3947484944765165e-07,2.9501161575317383,23.633119944945,13.27987915277481,35.07191467285156,0.5037384033203125,5.084277153015137,6949
8600,1.0,0.6216666666666667,1.4042852569673414e-07,2.915231943130493,23.587332711740952,13.261944591999054,34.91778564453125,0.5037155151367188,5.1994476318359375,6937
8800,1.0,0.6233333333333333,1.4007089532697137e-07,2.881253957748413,23.544120259762156,13.242093920707703,34.756568908691406,0.5034637451171875,5.31820011138916,6931
9000,1.0,0.6225,1.4162061745537358e-07,2.8487155437469482,23.500272452520083,13.222616851329803,34.60504150390625,0.50347900390625,5.435493469238281,6924
9200,1.0,0.625,1.4042852569673414e-07,2.817405939102173,23.459647489021904,13.203288614749908,34.45798873901367,0.50372314453125,5.551763534545898,6912
9400,1.0,0.6258333333333334,1.4007089532697137e-07,2.789533853530884,23.42067004381404,13.183642566204071,34.310359954833984,0.5040283203125,5.663370132446289,6906
9600,1.0,0.6275,1.3947484944765165e-07,2.7619853019714355,23.38622539172549,13.165822446346283,34.185935974121094,0.5041961669921875,5.759033203125,6899
9800,1.0,0.6308333333333334,1.3577935931152751e-07,2.7232825756073,23.350135721985424,13.147884547710419,34.06521224975586,0.5041427612304688,5.849814414978027,6894
10000,1.0,0.635,1.3589857417173334e-07,2.673818588256836,23.302055653385256,13.130423605442047,33.944786071777344,0.504669189453125,5.937945365905762,6869
10200,1.0,0.6358333333333334,1.3673303556061e-07,2.638648509979248,23.25485811699575,13.112326681613922,33.82453155517578,0.5047836303710938,6.036620140075684,6867
10400,1.0,0.6375,1.3792512731924944e-07,2.6027817726135254,23.21499364279135,13.095926105976105,33.719242095947266,0.5047454833984375,6.122662544250488,6863
10600,1.0,0.6425,1.366138349112589e-07,2.5681726932525635,23.179468888015922,13.078603208065033,33.61586380004883,0.5047149658203125,6.206342697143555,6857
10800,1.0,0.6441666666666667,1.3577935931152751e-07,2.533679962158203,23.14225967687785,13.05821168422699,33.499019622802734,0.5045166015625,6.30046272277832,6853
11000,1.0,0.6491666666666667,1.376867118096925e-07,2.5002503395080566,23.10254012417165,13.038163781166077,33.39091873168945,0.504608154296875,6.386754989624023,6852
11200,1.0,0.6516666666666666,1.372098807905786e-07,2.4685921669006348,23.063676706522944,13.018122434616089,33.28213119506836,0.5047225952148438,6.473136901855469,6845
11400,1.0,0.6566666666666666,1.3673303556061e-07,2.4383647441864014,23.02443551747224,12.999229550361633,33.18809509277344,0.5046005249023438,6.546942710876465,6847
11600,1.0,0.6566666666666666,1.361369896812903e-07,2.4073705673217773,22.988517492955353,12.979019403457642,33.085166931152344,0.504425048828125,6.622740745544434,6845
11800,1.0,0.6583333333333333,1.3744829630013555e-07,2.3770225048065186,22.951476936432748,12.960257172584534,32.98976135253906,0.50439453125,6.693875312805176,6838
12000,1.0,0.66,1.3637541940170195e-07,2.347672462463379,22.91962958053195,12.944584846496582,32.90841293334961,0.5044937133789062,6.755620956420898,6840
12200,1.0,0.6625,1.356601586621764e-07,2.3187732696533203,22.88921465776596,12.930539608001709,32.839149475097656,0.5041961669921875,6.810162544250488,6835
12400,1.0,0.6641666666666667,1.361369896812903e-07,2.290295362472534,22.860422777893376,12.912904262542725,32.75918197631836,0.5042724609375,6.869256973266602,6839
12600,1.0,0.6691666666666667,1.3506411278285668e-07,2.263336420059204,22.832410913644154,12.895670294761658,32.684600830078125,0.5041961669921875,6.926412582397461,6834
12800,1.0,0.6725,1.3685225042081584e-07,2.2377007007598877,22.806214659452564,12.877959966659546,32.609535217285156,0.5042877197265625,6.982704162597656,6833
13000,1.0,0.675,1.361369896812903e-07,2.2126288414001465,22.780220716873895,12.860622227191925,32.53688049316406,0.504241943359375,7.0343475341796875,6828
13200,1.0,0.6758333333333333,1.347064824130939e-07,2.19032883644104,22.75507333733931,12.84392911195755,32.48029708862305,0.5041580200195312,7.069269180297852,6825
13400,1.0,0.6766666666666666,1.3494489792265085e-07,2.1679372787475586,22.73271517773737,12.824890673160553,32.413822174072266,0.5039443969726562,7.106849670410156,6827
13600,1.0,0.6791666666666667,1.336336055146603e-07,2.142897129058838,22.704203286985596,12.804306864738464,32.3369026184082,0.5038986206054688,7.153532028198242,6822
13800,1.0,0.6816666666666666,1.3279912991492893e-07,2.1025447845458984,22.66493320436258,12.77615886926651,32.248085021972656,0.5039901733398438,7.198345184326172,6818
14000,1.0,0.685,1.2993811537853617e-07,2.0364956855773926,22.600295549201913,12.74813163280487,32.154754638671875,0.5042648315429688,7.2499542236328125,6816
14200,1.0,0.6916666666666667,1.30653361907207e-07,1.962469458580017,22.51587979571617,12.718078851699829,32.055416107177734,0.5048751831054688,7.32463264465332,6797
14400,1.0,0.6925,1.3196466852605226e-07,1.9171044826507568,22.44667719699814,12.680787920951843,31.940221786499023,0.5049209594726562,7.413403511047363,6787
14600,1.0,0.7,1.3279912991492893e-07,1.8761985301971436,22.389369460214013,12.647828578948975,31.85553741455078,0.504852294921875,7.472095489501953,6791
14800,1.0,0.7008333333333333,1.3124940778652672e-07,1.835592269897461,22.339241454611077,12.614611208438873,31.766815185546875,0.5047531127929688,7.529212951660156,6785
15000,1.0,0.7058333333333333,1.3136862264673255e-07,1.794499158859253,22.29005951294478,12.580639839172363,31.677412033081055,0.5047836303710938,7.58131217956543,6782
15200,1.0,0.71,1.3053416125785589e-07,1.753576397895813,22.24497695912816,12.546303391456604,31.58453941345215,0.5047454833984375,7.617925643920898,6776
15400,1.0,0.7133333333333334,1.251697341331237e-07,1.7025176286697388,22.19718281721654,12.506894290447235,31.46985626220703,0.5044021606445312,7.651895523071289,6768
15600,1.0,0.7191666666666666,1.2397764237448428e-07,1.631700038909912,22.126737226695113,12.462123095989227,31.3359375,0.5041351318359375,7.692103385925293,6766
15800,1.0,0.73,1.2278555061584484e-07,1.55068039894104,22.039516342882944,12.414224684238434,31.187358856201172,0.5039596557617188,7.741960525512695,6756
16000,1.0,0.7383333333333333,1.2385844172513316e-07,1.4761494398117065,21.956221896261358,12.361818432807922,31.018299102783203,0.5046157836914062,7.807947158813477,6737
16200,1.0,0.7441666666666666,1.2338159649516456e-07,1.398550271987915,21.862341939170474,12.30198210477829,30.81216812133789,0.5044937133789062,7.888887405395508,6728
16400,1.0,0.7516666666666667,1.2493131862356677e-07,1.3262622356414795,21.760005350061856,12.233277797698975,30.580198287963867,0.5052947998046875,7.998270034790039,6707
16600,1.0,0.7633333333333333,1.2445448760445288e-07,1.270538091659546,21.671989448866736,12.161265790462494,30.336910247802734,0.5055389404296875,8.118688583374023,6695
16800,1.0,0.7691666666666667,1.250505334837726e-07,1.2180838584899902,21.588113554991832,12.0905601978302,30.101009368896484,0.5055313110351562,8.238643646240234,6689
17000,1.0,0.7775,1.2433527274424705e-07,1.1690776348114014,21.507883502719682,12.020929872989655,29.858638763427734,0.5054473876953125,8.361591339111328,6681
17200,1.0,0.7808333333333334,1.2433527274424705e-07,1.1206377744674683,21.43316257294086,11.950039684772491,29.606494903564453,0.5054702758789062,8.491348266601562,6673
17400,1.0,0.7841666666666667,1.24573688253804e-07,1.0729026794433594,21.3598856784687,11.876429259777069,29.343019485473633,0.5058364868164062,8.632562637329102,6664
17600,1.0,0.7916666666666666,1.2493131862356677e-07,1.0286535024642944,21.290952823253395,11.804403603076935,29.07707405090332,0.5056686401367188,8.780014038085938,6649
17800,1.0,0.795,1.2469290311400982e-07,0.9884268045425415,21.226102298890783,11.7341628074646,28.81714630126953,0.50555419921875,8.921472549438477,6645
18000,1.0,0.8,1.2576578001244343e-07,0.9507802128791809,21.16006404003821,11.661742687225342,28.550199508666992,0.5054779052734375,9.079322814941406,6640
18200,1.0,0.8041666666666667,1.251697341331237e-07,0.9171237945556641,21.099803247455352,11.591801226139069,28.297407150268555,0.5053863525390625,9.22492504119873,6630
18400,1.0,0.8091666666666667,1.251697341331237e-07,0.8860279321670532,21.04286768400212,11.523649513721466,28.05368995666504,0.5053634643554688,9.372448921203613,6618
18600,1.0,0.8158333333333333,1.2421607209489594e-07,0.8560147881507874,20.988944985469598,11.454904317855835,27.81370735168457,0.5051803588867188,9.518965721130371,6612
18800,1.0,0.8208333333333333,1.2481211797421565e-07,0.825586199760437,20.937847286874188,11.383887588977814,27.581756591796875,0.5050506591796875,9.658278465270996,6614
19000,1.0,0.8208333333333333,1.2183187436676235e-07,0.7936729192733765,20.882041876260473,11.308896660804749,27.347396850585938,0.5051345825195312,9.809326171875,6606
19200,1.0,0.8266666666666667,1.2075899746832874e-07,0.7537208795547485,20.821063100800778,11.233070015907288,27.1190242767334,0.5048141479492188,9.957075119018555,6597
19400,1.0,0.8408333333333333,1.1777876807173016e-07,0.7013754844665527,20.74131520191796,11.149357795715332,26.88429832458496,0.5045623779296875,10.117197036743164,6596
19600,1.0,0.8466666666666667,1.162290530487553e-07,0.6499725580215454,20.648053278615603,11.06072473526001,26.635831832885742,0.505035400390625,10.305631637573242,6576
19800,1.0,0.8541666666666666,1.1885165207559112e-07,0.6111314296722412,20.558220462211537,10.964867532253265,26.356840133666992,0.5055313110351562,10.522992134094238,6557
20000,1.0,0.8566666666666667,1.1718272219241044e-07,0.5776612758636475,20.48343066898397,10.870684683322906,26.094348907470703,0.5053634643554688,10.722146987915039,6552
