step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
0,0.014615997874036673,0.0093871767623096,4.778504371643066,4.665682315826416,113.35139699640273,63.74910052617391,24.894638061523438,0.49037933349609375,2.1548357009887695,221054
200,0.9500398618123838,0.3746014877789586,0.14882805943489075,13.540571212768555,103.58649279575553,39.050098180770874,27.154338836669922,0.4603691101074219,2.605984687805176,212899
400,0.982460802551156,0.37194473963868224,0.045912958681583405,13.8057861328125,90.07665523709625,36.94981238577101,27.761945724487305,0.456024169921875,2.7487125396728516,208472
600,0.9968110550093011,0.37584130357775414,0.009020993486046791,13.791226387023926,80.4350610747123,35.31394006146325,28.803226470947266,0.45532989501953125,2.8794760704040527,202826
800,1.0,0.3820403825717322,0.001193228759802878,13.99044132232666,73.46573846275943,34.01123132970598,29.566715240478516,0.4550437927246094,3.0879087448120117,200726
1000,1.0,0.3848742472546936,0.00016965872782748193,15.577105522155762,68.79453308603829,32.858413126733566,29.790281295776367,0.45351409912109375,3.2086305618286133,199890
1200,1.0,0.38540559688274884,2.2136897314339876e-05,17.450742721557617,65.9230036452432,31.877975198957657,30.180654525756836,0.45287322998046875,3.283466339111328,200607
1400,1.0,0.38664541268154445,3.1892438983049942e-06,19.157556533813477,63.697646735662495,31.09503224160936,30.75627326965332,0.45172882080078125,3.279682159423828,202381
1600,1.0,0.3859369465108041,6.858886081317905e-07,20.26180076599121,61.26472646438155,30.49535279803806,31.130666732788086,0.4511833190917969,3.2936410903930664,203515
1800,1.0,0.3873538788522848,3.6643464795815817e-07,20.155691146850586,58.528576628432276,30.056823425822788,31.359521865844727,0.45107269287109375,3.3424243927001953,203924
2000,1.0,0.3889479277364506,3.303202333881927e-07,19.64521598815918,56.33344105939704,29.60265983475579,31.570634841918945,0.45135498046875,3.38700008392334,204038
2200,1.0,0.39107332624867164,3.289896994829178e-07,19.12514305114746,54.87990247512026,29.09102427959442,31.6236572265625,0.45095062255859375,3.455535888671875,203769
2400,1.0,0.3914275593340418,3.3142902111649164e-07,18.598369598388672,53.91532203298664,28.56964107354482,31.606233596801758,0.4510841369628906,3.5434556007385254,203730
2600,1.0,0.39231314204746726,3.2826108053995995e-07,18.0682315826416,53.23677966276984,28.064409640100266,31.49039077758789,0.450927734375,3.6311240196228027,203445
2800,1.0,0.3940843074743181,3.2712063102735556e-07,17.508066177368164,52.7149328852236,27.593176947699654,31.35725975036621,0.4506492614746094,3.7183022499084473,202682
3000,1.0,0.39496989018774353,3.2284390272252494e-07,16.960451126098633,52.2881981701148,27.15191804038154,31.179990768432617,0.4504852294921875,3.823894500732422,202028
3200,1.0,0.39514700673042863,3.17363401336479e-07,16.384275436401367,51.909084989052104,26.73571467399597,30.97695541381836,0.45009613037109375,3.9639387130737305,201488
3400,1.0,0.39656393907190934,3.1495576990892005e-07,15.77681827545166,51.5545672053844,26.34373410542806,30.720279693603516,0.4504241943359375,4.156886577606201,201045
3600,1.0,0.3976266383280198,3.105206474174338e-07,15.165307998657227,51.219914849600414,25.970516244570415,30.421388626098633,0.45037078857421875,4.400793075561523,200341
3800,1.0,0.3992206872121856,3.070359184675908e-07,14.543985366821289,50.89374281339654,25.605850868754917,30.041797637939453,0.4502410888671875,4.681972503662109,199661
4000,1.0,0.40063761955366634,3.042798368824151e-07,13.900644302368164,50.575781059928055,25.259646111064487,29.61774444580078,0.45000457763671875,5.008272171020508,199051
4200,1.0,0.4029401346085724,2.9987640459694376e-07,13.25418472290039,50.267476624929095,24.921396440929836,29.14154052734375,0.4496040344238281,5.37352180480957,198500
4400,1.0,0.4064824654622742,2.9623328146044514e-07,12.612701416015625,49.9667807376485,24.58956127696567,28.540220260620117,0.4487457275390625,5.794541358947754,197966
4600,1.0,0.40967056323060574,2.9005582291574683e-07,11.973605155944824,49.68470646904622,24.252837313546074,27.78849983215332,0.44734954833984375,6.228496551513672,197501
4800,1.0,0.41339001062699254,2.8479703928496747e-07,11.365578651428223,49.42039687737949,23.8858718474706,26.797588348388672,0.44496917724609375,6.709489822387695,197097
5000,1.0,0.41746369110874954,2.7893636911358044e-07,10.81146240234375,49.23519797985646,23.402336637179058,25.5172061920166,0.4399452209472656,7.076225280761719,196471
5200,1.0,0.4213602550478215,2.7073141950495483e-07,10.28699779510498,49.167004669234544,22.559075382020737,23.818082809448242,0.4315338134765625,7.135889053344727,195565
5400,1.0,0.4252568189868934,2.7976003025287355e-07,9.763103485107422,49.212096262877594,21.29715959231059,21.790122985839844,0.42069244384765625,6.926529884338379,194747
5600,1.0,0.4314558979808714,2.958531410968135e-07,9.162343978881836,49.15590516761847,20.367812673250835,20.187156677246094,0.4147300720214844,7.0086212158203125,193362
5800,1.0,0.4397803754870705,3.0500845582537295e-07,8.45305347442627,49.02504444421819,19.766109863917034,18.94530487060547,0.4124298095703125,7.369807243347168,192073
6000,1.0,0.45200141693234147,3.133401094146393e-07,7.615642070770264,48.86187897778164,19.316328194406296,17.738988876342773,0.4117584228515625,7.87391471862793,190650
6200,0.9835237842147223,0.43747786043216436,0.10067219287157059,7.775967121124268,48.34460209771815,18.929391569561428,17.712249755859375,0.4307403564453125,9.634953498840332,191077
6400,1.0,0.47874601487778956,0.006814098916947842,2.8395042419433594,42.37649574003063,18.973070555263096,17.60527229309082,0.442169189453125,11.664066314697266,188931
6600,1.0,0.5400283386468296,0.0011428750585764647,2.443953275680542,44.88077135084483,18.74126974741618,16.336694717407227,0.45243072509765625,17.811063766479492,186789
6800,1.0,0.6698547644349983,0.00013014145952183753,1.5689470767974854,46.585116476257475,18.09634953074985,14.915176391601562,0.4626808166503906,21.970279693603516,185031
7000,1.0,0.8281969535954659,1.4609735444537364e-05,0.6727544069290161,46.94010778362738,16.930967688560486,13.360492706298828,0.4701805114746094,24.252120971679688,182793
7200,1.0,0.942791356712717,1.77780839294428e-06,0.19433338940143585,46.073941977115524,15.54856570561727,12.168134689331055,0.4734382629394531,24.59988021850586,182641
7400,1.0,0.9854764434998229,3.5312925206198997e-07,0.05015118047595024,44.07244672309087,14.28038231531779,11.667513847351074,0.4722099304199219,23.295352935791016,181936
7600,1.0,0.9946865037194474,1.6384542789182888e-07,0.019056757912039757,41.39903668029225,13.363944066895378,11.766779899597168,0.45725250244140625,20.6488037109375,179978
7800,1.0,0.9968119022316685,1.2842794205880637e-07,0.011923977173864841,40.30725607661153,11.180682950549656,9.923824310302734,0.365875244140625,16.762496948242188,178970
8000,1.0,0.9982288345731491,0.00048612686805427074,0.010187347419559956,35.702051486314076,10.93401046593984,10.98194694519043,0.41240692138671875,16.42420768737793,177952
8200,1.0,0.999822883457315,8.164678001776338e-05,0.0033514818642288446,36.42606683450381,10.556313594182333,11.359365463256836,0.43731689453125,14.680368423461914,176353
8400,1.0,1.0,9.889587090583518e-06,0.0008218870498239994,37.30347677293304,10.295192387368944,11.670388221740723,0.4460296630859375,11.529994010925293,176312
8600,1.0,1.0,1.3406657899395213e-06,0.0002886200090870261,37.81471597782995,10.115788380304972,12.12243366241455,0.44911956787109375,8.731908798217773,177038
8800,1.0,1.0,2.862859105334792e-07,0.00015090555825736374,37.51764296347791,10.014658080206978,12.478930473327637,0.44315338134765625,6.9079742431640625,176769
9000,1.0,1.0,1.1753025574989806e-07,0.00014034709602128714,36.62559609692945,9.758413063155281,11.943799018859863,0.4050636291503906,5.70753288269043,176734
9200,1.0,0.9984059511158342,0.00012509785301517695,0.004572485573589802,36.103411173340504,8.893108897738987,11.418710708618164,0.3978843688964844,4.982938289642334,178371
9400,1.0,1.0,0.0017247601645067334,0.005620017182081938,32.4053143998021,8.948235048188103,11.843286514282227,0.4012794494628906,4.692076683044434,175783
9600,1.0,1.0,0.0002552817459218204,0.0016450207913294435,34.379345435401774,9.076872256067064,11.877982139587402,0.4347343444824219,4.538115501403809,172121
9800,1.0,1.0,3.23104795825202e-05,0.0004882236535195261,36.38127193912276,9.204172703954908,11.954339981079102,0.4452552795410156,4.084836006164551,171195
10000,1.0,1.0,4.1702996895764954e-06,0.00015118689043447375,37.90500045377336,9.332942088445028,12.119983673095703,0.44858551025390625,3.761643409729004,170925
10200,1.0,1.0,6.644413588219322e-07,4.957794226356782e-05,38.52438295465577,9.451467368337843,12.273558616638184,0.4469451904296875,3.545565605163574,171195
10400,1.0,1.0,1.9150144225932308e-07,1.9283379515400156e-05,37.84908247658261,9.551752858691746,12.2761812210083,0.4325714111328125,3.199398994445801,171627
10600,1.0,1.0,1.574778707436053e-07,5.9566940763033926e-05,37.44618259424247,8.948289540078905,9.514780044555664,0.2989082336425781,2.06353759765625,172288
10800,1.0,1.0,0.0012296919012442231,0.0030311180744320154,32.857805451307975,8.911990841229757,11.53806209564209,0.4154853820800781,2.925334930419922,172210
11000,1.0,1.0,0.0004990535671822727,0.0017164755845442414,34.422296944836,9.028045150968763,11.879517555236816,0.43590545654296875,2.9262285232543945,169957
11200,1.0,1.0,6.405469321180135e-05,0.00047386993537656963,36.526198002739825,9.136187844806248,11.97651481628418,0.4453926086425781,2.9118995666503906,168296
11400,1.0,1.0,8.116326171148103e-06,0.00015014203381724656,38.075683315104264,9.259417613347372,12.079545021057129,0.4484291076660156,2.864492893218994,168034
11600,1.0,1.0,1.156261305368389e-06,6.320529064396396e-05,38.78281992670969,9.389055411020914,12.230592727661133,0.4477119445800781,2.7797441482543945,168695
11800,1.0,1.0,2.651874808634602e-07,2.9695533157791942e-05,38.29276577316792,9.516868551572164,12.432823181152344,0.4404182434082031,2.5216007232666016,169362
12000,1.0,1.0,1.1322187987161669e-07,4.271138823241927e-05,37.00639852407989,9.389575587378609,11.480836868286133,0.3852882385253906,1.968432903289795,169364
12200,1.0,1.0,0.0003034018154721707,0.0017455184133723378,34.68198319631299,8.828225466940138,11.821616172790527,0.4209098815917969,2.0534982681274414,169933
12400,1.0,1.0,0.0018687566043809056,0.0045392438769340515,33.108858868697226,8.913596802287632,12.124354362487793,0.4275779724121094,2.445946216583252,167923
