step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
0,0.011161307467446186,0.010095642933049946,4.732309818267822,4.6495232582092285,113.92082368163912,63.76531465848287,26.3208065032959,0.5201492309570312,1.1951799392700195,220993
200,0.9534945522189742,0.3579525327665604,0.12297243624925613,13.589953422546387,104.02615006878452,39.78030949168735,35.84186553955078,0.4510841369628906,1.5077486038208008,214492
400,0.982460802551156,0.3512221041445271,0.04460969194769859,13.95909309387207,90.6581272310907,37.76741361618042,35.34706497192383,0.4510307312011719,1.7256813049316406,207734
600,0.9949508370980601,0.3575982996811902,0.011466862633824348,13.88216495513916,81.0140553895317,36.14566984441545,35.541015625,0.4509239196777344,1.9333572387695312,202968
800,0.998139782088759,0.36255756287637264,0.004515324719250202,13.994974136352539,73.65706800120694,34.873637199401855,36.03661346435547,0.4508705139160156,2.202463150024414,199450
1000,1.0,0.36432872830322355,0.0005518875550478697,14.67005443572998,69.18137687115241,33.76154767142402,36.06186294555664,0.45079803466796875,2.6114931106567383,196759
1200,1.0,0.3671625929861849,7.321181328734383e-05,16.59093475341797,66.717017790488,32.69884383678436,35.94392776489258,0.4504966735839844,3.015073299407959,196640
1400,1.0,0.36663124335812963,9.790225703909528e-06,18.470054626464844,64.83955297284814,31.84967813226912,35.8140869140625,0.4507865905761719,3.371532440185547,197625
1600,1.0,0.36769394261424015,1.5648298585801967e-06,19.998727798461914,62.75557147896722,31.211488048235577,35.595001220703125,0.451263427734375,3.587730884552002,199168
1800,1.0,0.3687566418703507,4.7316223117377376e-07,20.513580322265625,60.082568091899674,30.77160930633545,35.485530853271484,0.4508094787597656,3.622074604034424,200447
2000,1.0,0.36946510804109106,3.3481870786999934e-07,20.036958694458008,57.42122631303449,30.40552239947849,35.387046813964844,0.4513435363769531,3.597813129425049,201465
2200,1.0,0.36928799149840597,3.2629696988806245e-07,19.423948287963867,55.51695173864697,29.964956310060288,35.147891998291016,0.45114898681640625,3.5784740447998047,202091
2400,1.0,0.3698193411264612,3.2686719464436464e-07,18.842683792114258,54.281665473186884,29.47520359357198,34.86803436279297,0.4513053894042969,3.6112399101257324,202657
2600,1.0,0.3710591569252568,3.2800764415696904e-07,18.26691246032715,53.45783977127082,28.992319570647346,34.545047760009766,0.45166015625,3.654542922973633,202830
2800,1.0,0.37212185618136734,3.2544161854275444e-07,17.692665100097656,52.875388755000486,28.526262362798054,34.22637176513672,0.45192718505859375,3.722933769226074,202487
3000,1.0,0.3726532058094226,3.2265384675156383e-07,17.095369338989258,52.42339921034453,28.095602856742012,33.85857391357422,0.4518585205078125,3.827885627746582,201974
3200,1.0,0.3749557208643287,3.183771184467332e-07,16.48006248474121,52.05420572034174,27.698013146718342,33.36624526977539,0.45093536376953125,3.9790520668029785,201426
3400,1.0,0.3763726532058094,3.124214060790109e-07,15.842440605163574,51.73858573826856,27.31944754388597,32.78676986694336,0.449432373046875,4.166472434997559,201024
3600,1.0,0.37778958554729014,3.076695236359228e-07,15.165775299072266,51.47620229961232,26.920654879675972,32.08137130737305,0.4475822448730469,4.361169815063477,200677
3800,1.0,0.37849805171803047,2.9876761686864484e-07,14.47828483581543,51.30416741128598,26.341239876217312,30.96572494506836,0.4423408508300781,4.445849418640137,200322
4000,1.0,0.38097768331562165,2.923684121469705e-07,13.78463077545166,51.29763813828059,25.141144381629097,29.06913948059082,0.4317626953125,4.265667915344238,200053
4200,1.0,0.38629117959617426,2.980706881317019e-07,13.023476600646973,51.416263613777545,23.4580600394143,26.44488525390625,0.41715240478515625,3.8216400146484375,199657
4400,1.0,0.39036486007793125,3.363709879522503e-07,11.93801212310791,51.42278833079499,22.282408422893948,23.106298446655273,0.4096031188964844,3.6996164321899414,198649
4600,1.0,0.3931987247608927,0.003825388615950942,5.538260459899902,45.62336466745643,22.48944209681617,26.37356185913086,0.4392890930175781,5.121295928955078,196621
4800,1.0,0.4078993978037549,0.0006793065113015473,5.691400527954102,48.396821770472805,22.75905754831102,26.462839126586914,0.44971466064453125,8.517120361328125,192427
5000,1.0,0.43783209351753455,8.465730934403837e-05,5.447967052459717,50.63236227307701,22.664516793357002,25.376331329345703,0.45758056640625,10.83291244506836,190403
5200,1.0,0.5111583421891605,1.009418429021025e-05,4.246782302856445,51.26027395033069,22.040200644069248,23.371583938598633,0.46318817138671875,12.375219345092773,189054
5400,1.0,0.6737513283740701,1.2842465366702527e-06,2.0394654273986816,50.10650927274453,20.919697205225628,20.61181640625,0.4669303894042969,13.723892211914062,188580
5600,1.0,0.8845200141693235,2.994962642333121e-07,0.4792543649673462,47.50843114815513,19.48315413792928,18.29854393005371,0.4640541076660156,14.262332916259766,187783
5800,1.0,0.9729011689691818,1.538347618179614e-07,0.08208254724740982,44.72868380784175,17.704996797773575,16.167890548706055,0.43602752685546875,13.164093017578125,186396
6000,1.0,0.9904357066950054,0.00020871283777523786,0.03448591008782387,40.649988453149035,15.069734507136875,14.202549934387207,0.4118690490722656,12.83427619934082,186511
6200,1.0,0.9975203684024088,0.0002512828796170652,0.015992391854524612,39.4002955730602,14.210675133599175,13.78145694732666,0.43569183349609375,13.513389587402344,181335
6400,1.0,0.9996457669146298,3.211035436834209e-05,0.0043966262601315975,39.85810573684906,13.251944091584948,13.165611267089844,0.45142364501953125,12.105085372924805,179268
6600,1.0,0.9996457669146298,4.032116521557327e-06,0.0013729975325986743,40.01369321212464,12.404054231113857,12.848743438720703,0.4556884765625,9.710880279541016,178827
6800,1.0,1.0,6.247471446840791e-07,0.0003939056769013405,39.52870411270335,11.682139966222975,12.678864479064941,0.45244598388671875,7.751280784606934,178222
7000,1.0,1.0,1.7677055552667298e-07,0.0001240210549440235,38.41251890142927,11.080402533213297,12.3343505859375,0.4312591552734375,6.430665016174316,177641
7200,1.0,0.9961034360609281,0.00027868992765434086,0.010060357861220837,38.122444661288085,9.595106575224134,11.17134952545166,0.38819122314453125,5.334144592285156,179288
7400,1.0,1.0,0.00041572097688913345,0.0018371513579040766,34.09792928141704,9.660698705249363,11.660240173339844,0.4051513671875,5.219758987426758,175585
7600,1.0,1.0,6.076167483115569e-05,0.0005957847461104393,35.423280399477754,9.667809274461534,11.810123443603516,0.43013763427734375,4.879241466522217,171984
7800,1.0,1.0,7.713777449680492e-06,0.00021937338169664145,36.63608459125548,9.61558104885949,11.637239456176758,0.4395599365234375,4.400968074798584,171395
8000,1.0,1.0,1.083589040717925e-06,0.00013207107258494943,37.2768152290012,9.538325548171997,11.432764053344727,0.4416236877441406,3.9648709297180176,172202
8200,1.0,1.0,2.4488107897013833e-07,0.00011107527097919956,37.012396691386535,9.488163259294298,11.195375442504883,0.431365966796875,3.488162040710449,172687
8400,1.0,1.0,1.3546075194881269e-07,0.00022258979151956737,37.130827488122286,8.712397893269857,8.700517654418945,0.3254814147949219,2.78151798248291,173446
8600,1.0,1.0,0.0010139185469597578,0.002672153990715742,32.63589177707631,8.797107802497017,11.38622760772705,0.42786407470703125,2.7492666244506836,172366
8800,1.0,0.9996457669146298,0.0002094864466926083,0.0011739827459678054,34.36117820292894,8.883056203524271,10.910143852233887,0.44477081298828125,2.8312063217163086,171535
9000,1.0,0.999822883457315,2.684846185729839e-05,0.0004405320796649903,36.24558398215847,8.968584007687038,10.547198295593262,0.45125579833984375,2.8764801025390625,169664
