step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
0,0.011427052883337762,0.010804109103790293,4.721693992614746,4.639398574829102,114.22900683915488,63.50978273815579,25.471759796142578,0.5055961608886719,2.154367446899414,220941
100,0.7044910975285676,0.1997874601487779,1.3684619665145874,7.665280342102051,109.4315174195161,41.82536035113864,33.75201416015625,0.4849586486816406,1.553006649017334,212917
200,0.966781823013553,0.37867516826071557,0.09382673352956772,13.576713562011719,104.36330791018574,39.464029179679024,34.59908676147461,0.4823417663574219,1.8333349227905273,213555
300,0.982460802551156,0.3799149840595112,0.0469214953482151,13.574408531188965,97.06540388073087,38.4645281235377,34.971466064453125,0.4815330505371094,1.8832588195800781,210351
400,0.9891044379484454,0.3799149840595112,0.026536716148257256,13.76807975769043,90.88575995758426,37.529158287578156,35.454139709472656,0.4805145263671875,1.9896016120910645,206288
500,0.9933563646027106,0.38150903294367694,0.014381605200469494,13.614182472229004,85.57687633328493,36.68785878022512,35.66526794433594,0.48006439208984375,2.1436262130737305,203776
600,0.9968110550093011,0.38168614948636204,0.007329827174544334,13.560434341430664,80.87492874855782,35.91319704055786,35.84351348876953,0.4788780212402344,2.33461856842041,201686
700,1.0,0.3843428976266383,0.0015607781242579222,13.939058303833008,76.95542966228363,35.20923435688019,35.81783676147461,0.4789772033691406,2.6118392944335938,200674
800,1.0,0.3861140630534892,0.0005331857246346772,14.540658950805664,73.71439389452436,34.56151529153188,35.75037384033203,0.4772071838378906,2.812335968017578,200056
900,1.0,0.38629117959617426,0.000191290324437432,15.429676055908203,71.24239737120742,33.950987312528824,35.74814987182617,0.4770011901855469,3.035440444946289,199808
1000,1.0,0.3861140630534892,6.882297748234123e-05,16.364450454711914,69.27546980597704,33.40342528290219,35.753822326660156,0.4769439697265625,3.2400474548339844,199878
1100,1.0,0.38522848034006374,2.495627268217504e-05,17.29970932006836,67.67417033954861,32.91175825066037,35.758365631103516,0.477325439453125,3.4228320121765137,200347
1200,1.0,0.3850513637973787,9.234229764842894e-06,18.21565055847168,66.31095166425644,32.47690135902829,35.75808334350586,0.4775848388671875,3.571573257446289,200614
1300,1.0,0.3838115479985831,3.5623293115349952e-06,19.08363151550293,65.05016717178245,32.099820613861084,35.78163528442383,0.47734832763671875,3.6805834770202637,200952
