step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
0,0.012490034546904066,0.008678710591569253,4.777647018432617,4.664951324462891,113.35300994015675,63.74719508488973,24.398784637451172,0.4948883056640625,2.234248161315918,221051
200,0.982460802551156,0.3859369465108041,0.052762214094400406,14.025308609008789,103.8047158491082,39.84146220154233,34.71966552734375,0.474090576171875,1.7701354026794434,213492
400,0.9941536008503853,0.38823946156571026,0.016724057495594025,13.775127410888672,90.54284251057102,38.057741575770905,36.02113723754883,0.4716339111328125,1.8885254859924316,207747
600,1.0,0.3885936946510804,0.0010941623477265239,14.568513870239258,81.2421886753332,36.393749475479126,36.554203033447266,0.470672607421875,2.2180733680725098,203877
800,1.0,0.3889479277364506,0.00014704315981362015,16.288719177246094,75.0042618279745,34.928657876120674,36.63551330566406,0.46893310546875,2.612220287322998,202454
1000,1.0,0.38788522848034007,1.9260529370512813e-05,18.260467529296875,70.87701349409065,33.77336821291182,36.736366271972656,0.46791839599609375,3.002192974090576,203114
1200,1.0,0.3896563939071909,0.0010100777726620436,12.812350273132324,63.81741467267736,33.33600596586863,36.69834518432617,0.4697685241699219,2.9826512336730957,203091
1400,1.0,0.39071909316330145,0.00016231201880145818,14.693530082702637,61.987848217727084,32.4873309135437,36.44157028198242,0.4687004089355469,2.7797794342041016,201940
1600,1.0,0.39178179241941197,2.1646792447427288e-05,16.771282196044922,61.29204067874209,31.696769687864517,36.28056716918945,0.4682960510253906,2.652277946472168,201667
1800,1.0,0.39160467587672687,3.135674887744244e-06,18.62049674987793,60.63421337277386,31.043070713678997,35.986289978027344,0.4684410095214844,2.5988378524780273,202522
2000,1.0,0.3924902585901523,6.870608331155381e-07,19.76650619506836,59.25506886798918,30.541721900304157,35.79783248901367,0.468597412109375,2.589966297149658,203184
2200,1.0,0.3926673751328374,3.649774100722425e-07,19.74037742614746,57.22921906746473,30.173449436823528,35.749244689941406,0.46855926513671875,2.5655946731567383,203718
2400,1.0,0.3930216082182076,3.3339313176838914e-07,19.313302993774414,55.50105723241827,29.797408832444084,35.675758361816406,0.4679908752441406,2.544917583465576,204150
2600,1.0,0.3933758413035778,3.301301489955222e-07,18.89734649658203,54.35824969322923,29.375078638394672,35.518272399902344,0.4678192138671875,2.5549135208129883,204463
2800,1.0,0.393907190931633,3.277225175679632e-07,18.511741638183594,53.60115327555161,28.94967756006453,35.275630950927734,0.4681053161621094,2.5675816535949707,204665
3000,1.0,0.393907190931633,3.2715229281166103e-07,18.129104614257812,53.065074647013276,28.543127020200092,35.0430908203125,0.46805572509765625,2.586729049682617,204873
3200,1.0,0.3942614240170032,3.226855085358693e-07,17.738279342651367,52.66406690039826,28.17068616549174,34.77666473388672,0.4679527282714844,2.6181459426879883,205053
3400,1.0,0.39461565710237334,3.2027787710831035e-07,17.343351364135742,52.33697434938766,27.832150088416206,34.46186828613281,0.4679145812988281,2.6593942642211914,204997
3600,1.0,0.39461565710237334,3.1888399121271505e-07,16.945852279663086,52.071298137473775,27.529069715076023,34.076744079589844,0.46732330322265625,2.7118606567382812,204820
3800,1.0,0.3955012398157988,3.119145333130291e-07,16.564199447631836,51.86635373228705,27.239640169673496,33.46324920654297,0.46579742431640625,2.7558794021606445,204777
4000,1.0,0.39585547290116896,3.085882269715512e-07,16.199724197387695,51.739131145473806,26.87338529692756,32.539913177490234,0.4625205993652344,2.7724599838256836,204617
4200,1.0,0.39603258944385406,3.0282257057479e-07,15.906277656555176,51.73493322626017,26.167577200465733,31.118803024291992,0.45638275146484375,2.7407398223876953,204072
4400,1.0,0.39656393907190934,3.026325146038289e-07,15.655942916870117,51.8971064608058,24.84087820847829,28.790342330932617,0.4475135803222656,2.7484817504882812,203365
4600,1.0,0.3976266383280198,3.242061268338148e-07,15.260159492492676,51.97546965371729,23.851662768257988,26.4349308013916,0.4450035095214844,3.0626773834228516,202154
4800,1.0,0.3985122210414453,3.4413241678521445e-07,14.784659385681152,51.90372499942189,23.542060083813137,24.525238037109375,0.44629669189453125,3.58573055267334,200842
5000,1.0,0.3990435706695005,3.4378393820588826e-07,14.333357810974121,51.81265385769409,23.40814048714108,22.921621322631836,0.4463157653808594,4.169189453125,199285
5200,1.0,0.39886645412681543,3.4831407447200036e-07,13.905323028564453,51.72620587498953,23.22967032591502,21.62252426147461,0.4454765319824219,4.634011745452881,198010
5400,1.0,0.40028338646829614,3.5205223980483424e-07,13.442655563354492,51.64682362068553,23.007820540004307,20.48504066467285,0.4450874328613281,5.006444931030273,196974
5600,1.0,0.40134608572440666,3.558854473340034e-07,12.926244735717773,51.51818975486213,22.83978811899821,18.808921813964844,0.4457435607910156,5.594829559326172,195688
5800,1.0,0.4032943676939426,3.482190606973745e-07,12.433661460876465,51.338818276688194,22.67664466963874,17.619001388549805,0.4455070495605469,5.969297409057617,194148
6000,1.0,0.40506553312079346,3.510384942728706e-07,11.870973587036133,51.141412185218954,22.445236497455173,15.772214889526367,0.4440765380859375,6.58357048034668,193064
6200,1.0,0.4063053489195891,0.0010372539982199669,6.791630744934082,46.535282705777696,22.500933806101482,21.178335189819336,0.4689483642578125,6.534431457519531,194580
6400,1.0,0.410201912858661,0.0007581659592688084,6.385581970214844,48.26142317196263,22.335401746961807,22.126100540161133,0.46088409423828125,7.178943634033203,193360
